employee_id,company_id,country,industry,company_size,employment_type,role,years_experience,years_at_company,remote_ratio,total_comp_usd
E101791,C099,UK,Cloud,Large,Full-time,Software Engineer,11,4,0,218341.77
E101792,C100,SG,Telecom,Mid,Full-time,Product Manager,16,8,100,173192.59
E101793,C056,ES,AI,Startup,Full-time,Software Engineer,1,1,100,67703.26
E101794,C069,US,FinTech,Enterprise,Full-time,Software Engineer,19,2,100,230407.0
E101795,C054,SG,Cybersecurity,Enterprise,Full-time,Software Engineer,10,4,50,149703.7
E101796,C042,CA,EdTech,Mid,Full-time,Senior Software Engineer,18,10,100,235244.12
E101797,C053,SG,E-commerce,Enterprise,Full-time,DevOps Engineer,6,6,75,112400.74
E101798,C007,US,AI,Enterprise,Full-time,Data Scientist,13,3,25,292430.0
E101799,C017,FR,FinTech,Startup,Full-time,Security Engineer,8,3,100,74857.61
E101800,C060,UK,FinTech,Enterprise,Full-time,Data Scientist,6,5,0,165229.11
E101801,C042,IN,E-commerce,Mid,Full-time,Senior Software Engineer,4,0,100,68603.34
E101802,C049,CA,Cloud,Large,Full-time,Software Engineer,9,5,100,153323.53
E101803,C092,FR,Gaming,Startup,Full-time,ML Engineer,15,7,75,127244.57
E101804,C068,US,Telecom,Startup,Full-time,Engineering Manager,5,5,25,240386.0
E101805,C008,US,Gaming,Mid,Full-time,Data Engineer,2,1,100,128347.0
E101806,C097,US,Consulting,Large,Full-time,Data Scientist,6,6,0,136982.0
E101807,C087,CA,Cybersecurity,Large,Full-time,Data Scientist,17,9,0,176636.03
E101808,C017,US,HealthTech,Enterprise,Full-time,Data Engineer,18,8,25,179217.0
E101809,C086,IN,Gaming,Startup,Full-time,Senior Software Engineer,18,7,0,47393.35
E101810,C038,IN,Consulting,Large,Full-time,QA Engineer,18,10,100,44408.35
E101811,C038,FR,Consulting,Mid,Full-time,Senior Software Engineer,20,5,0,144201.09
E101812,C058,IN,Telecom,Mid,Full-time,Senior Software Engineer,12,10,100,55336.22
E101813,C091,CA,Telecom,Large,Full-time,ML Engineer,7,0,0,135308.82
E101814,C036,FR,Consulting,Startup,Full-time,ML Engineer,1,1,100,107380.43
E101815,C058,CA,AI,Enterprise,Full-time,Product Manager,10,3,75,141388.97
E101816,C018,CA,Gaming,Startup,Full-time,Data Engineer,6,1,100,126896.32
E101817,C009,DE,E-commerce,Mid,Full-time,QA Engineer,13,1,50,75254.35
E101818,C060,IN,Telecom,Enterprise,Full-time,ML Engineer,18,9,50,82933.0
E101819,C024,US,EdTech,Enterprise,Contract,Product Manager,16,2,100,292428.0
E101820,C004,FR,Cloud,Startup,Full-time,Senior Software Engineer,7,7,100,100898.91
E101821,C001,FR,Gaming,Mid,Full-time,Software Engineer,7,4,0,86092.39
E101822,C038,AE,Cloud,Mid,Full-time,Data Engineer,11,2,75,211553.68
E101823,C025,FR,Cybersecurity,Enterprise,Full-time,Software Engineer,0,0,50,61218.48
E101824,C098,US,AI,Enterprise,Full-time,Data Scientist,1,1,75,165667.0
E101825,C048,UK,Telecom,Enterprise,Full-time,Software Engineer,19,7,50,231640.51
E101826,C048,CA,Cybersecurity,Large,Full-time,QA Engineer,19,3,0,119252.94
E101827,C016,IN,HealthTech,Mid,Full-time,Data Scientist,12,2,0,39513.28
E101828,C011,IN,FinTech,Enterprise,Full-time,Product Manager,2,2,100,34654.31
E101829,C030,ES,Gaming,Startup,Full-time,Engineering Manager,8,2,0,95650.0
E101830,C084,UK,Consulting,Mid,Full-time,Senior Software Engineer,11,6,0,162489.87
E101831,C063,CA,HealthTech,Mid,Full-time,Security Engineer,12,8,25,179255.88
E101832,C018,FR,AI,Mid,Full-time,DevOps Engineer,19,5,100,125530.43
E101833,C004,IN,E-commerce,Large,Full-time,Data Scientist,13,7,75,52263.17
E101834,C026,US,FinTech,Large,Full-time,DevOps Engineer,13,7,75,303761.0
E101835,C028,NL,Gaming,Mid,Full-time,QA Engineer,20,3,100,96461.96
E101836,C097,AE,EdTech,Startup,Full-time,Data Scientist,6,0,25,107114.71
E101837,C018,UK,Consulting,Large,Full-time,ML Engineer,12,4,100,107782.28
E101838,C078,US,HealthTech,Large,Full-time,ML Engineer,1,1,100,100756.0
E101839,C039,SG,Cloud,Startup,Full-time,Security Engineer,13,8,100,167294.07
E101840,C033,US,FinTech,Startup,Full-time,QA Engineer,4,4,75,126962.0
E101841,C021,US,FinTech,Large,Full-time,DevOps Engineer,19,1,50,224346.0
E101842,C065,DE,HealthTech,Mid,Full-time,DevOps Engineer,17,9,0,124150.0
E101843,C070,US,E-commerce,Large,Full-time,Software Engineer,4,4,50,159075.0
E101844,C049,AE,Gaming,Startup,Full-time,Product Manager,9,5,50,212751.5
E101845,C095,FR,Telecom,Mid,Full-time,Senior Software Engineer,15,10,75,84458.7
E101846,C090,IN,AI,Large,Full-time,Data Scientist,4,4,75,35369.07
E101847,C079,UK,Cloud,Large,Full-time,ML Engineer,11,4,100,303705.06
E101848,C057,NL,Telecom,Enterprise,Full-time,DevOps Engineer,14,5,100,173451.09
E101849,C053,ES,AI,Large,Full-time,Engineering Manager,14,0,25,120700.0
E101850,C067,SG,E-commerce,Mid,Contract,Software Engineer,2,2,0,112862.22
E101851,C059,AE,AI,Enterprise,Full-time,Senior Software Engineer,5,0,100,118168.94
E101852,C015,FR,Cloud,Enterprise,Full-time,QA Engineer,16,4,50,105136.96
E101853,C066,US,EdTech,Startup,Full-time,ML Engineer,13,9,0,245300.0
E101854,C025,DE,Gaming,Large,Full-time,Engineering Manager,13,9,75,229803.26
E101855,C074,IN,Consulting,Mid,Full-time,ML Engineer,1,1,0,41058.31
E101856,C003,US,Telecom,Large,Full-time,Data Engineer,7,7,100,149753.0
E101857,C005,IN,FinTech,Enterprise,Full-time,Software Engineer,16,7,0,73022.08
E101858,C059,US,Consulting,Mid,Contract,Software Engineer,16,1,100,169238.0
E101859,C079,SG,Cybersecurity,Large,Contract,Data Engineer,18,4,25,165030.37
E101860,C057,UK,EdTech,Mid,Full-time,Security Engineer,16,5,100,233155.7
E101861,C017,US,E-commerce,Large,Full-time,Data Scientist,7,7,100,155998.0
E101862,C031,US,Cloud,Mid,Full-time,Security Engineer,7,0,100,211682.0
E101863,C045,FR,EdTech,Mid,Full-time,Product Manager,18,0,100,148226.09
E101864,C024,ES,Consulting,Large,Full-time,ML Engineer,15,0,100,96481.52
E101865,C097,IN,FinTech,Large,Full-time,Senior Software Engineer,11,2,100,72558.36
E101866,C046,FR,EdTech,Mid,Full-time,ML Engineer,5,1,50,80296.74
E101867,C090,IN,HealthTech,Startup,Full-time,Software Engineer,10,4,0,37357.88
E101868,C011,FR,HealthTech,Large,Full-time,Senior Software Engineer,13,4,25,147814.13
E101869,C047,IN,HealthTech,Large,Full-time,Product Manager,13,5,100,67760.07
E101870,C086,UK,Telecom,Mid,Contract,Senior Software Engineer,0,0,100,141712.66
E101871,C029,DE,EdTech,Enterprise,Full-time,Senior Software Engineer,0,0,50,244321.74
E101872,C084,IN,Cloud,Startup,Full-time,Security Engineer,11,1,75,56884.47
E101873,C076,NL,HealthTech,Enterprise,Full-time,Product Manager,10,10,50,210027.17
E101874,C060,ES,E-commerce,Startup,Full-time,Software Engineer,7,1,100,79626.09
E101875,C005,NL,Telecom,Mid,Full-time,Product Manager,3,3,75,97909.78
E101876,C091,ES,HealthTech,Startup,Full-time,QA Engineer,16,3,50,46503.26
E101877,C048,DE,AI,Large,Full-time,Data Scientist,20,4,25,179015.22
E101878,C062,UK,EdTech,Mid,Full-time,Data Engineer,4,4,75,110213.92
E101879,C069,IN,Gaming,Mid,Full-time,Data Engineer,10,2,0,31746.92
E101880,C050,FR,E-commerce,Large,Full-time,DevOps Engineer,7,7,100,92361.96
E101881,C016,UK,Cybersecurity,Mid,Full-time,ML Engineer,9,9,100,133934.18
E101882,C060,UK,E-commerce,Large,Full-time,Product Manager,9,6,100,255749.37
E101883,C060,CA,Cybersecurity,Mid,Full-time,DevOps Engineer,13,6,0,216535.29
E101884,C009,US,Cybersecurity,Large,Full-time,Software Engineer,7,7,0,146078.0
E101885,C020,US,Telecom,Enterprise,Full-time,Software Engineer,6,6,50,256567.0
E101886,C022,SG,Gaming,Enterprise,Full-time,DevOps Engineer,16,0,75,103492.59
E101887,C037,AE,E-commerce,Startup,Full-time,Software Engineer,18,2,75,167580.38
E101888,C056,IN,HealthTech,Enterprise,Full-time,Data Engineer,18,6,0,74827.23
E101889,C062,DE,Gaming,Mid,Full-time,QA Engineer,9,5,100,97540.22
E101890,C012,AE,Telecom,Large,Full-time,DevOps Engineer,4,4,50,111199.73
E101891,C086,US,AI,Startup,Full-time,Data Engineer,9,0,0,209733.0
E101892,C081,FR,E-commerce,Enterprise,Full-time,Senior Software Engineer,18,8,0,145713.04
E101893,C010,US,Gaming,Enterprise,Full-time,Product Manager,0,0,100,164037.0
E101894,C018,SG,Gaming,Mid,Full-time,Software Engineer,10,8,100,106827.41
E101895,C085,NL,Consulting,Startup,Full-time,ML Engineer,3,3,100,100963.04
E101896,C042,CA,AI,Mid,Full-time,Data Scientist,1,0,100,131937.5
E101897,C045,US,Gaming,Large,Full-time,Software Engineer,2,2,100,145056.0
E101898,C049,CA,Cloud,Enterprise,Full-time,Software Engineer,3,2,100,76808.09
E101899,C100,IN,FinTech,Startup,Full-time,ML Engineer,0,0,75,42411.71
E101900,C016,AE,Consulting,Enterprise,Full-time,DevOps Engineer,15,1,0,205129.7
E101901,C095,FR,HealthTech,Startup,Full-time,Security Engineer,15,2,25,144721.74
E101902,C025,US,Consulting,Startup,Contract,Data Scientist,1,1,0,73413.0
E101903,C090,NL,HealthTech,Enterprise,Full-time,Senior Software Engineer,5,1,0,142757.61
E101904,C049,DE,Gaming,Large,Full-time,Data Engineer,6,5,50,177233.7
E101905,C076,US,Consulting,Large,Full-time,Engineering Manager,10,4,100,412046.0
E101906,C011,CA,E-commerce,Startup,Full-time,Senior Software Engineer,9,9,50,161538.24
E101907,C037,DE,EdTech,Enterprise,Full-time,ML Engineer,1,1,50,134581.52
E101908,C019,US,EdTech,Mid,Full-time,Software Engineer,19,2,100,150944.0
E101909,C058,IN,E-commerce,Enterprise,Full-time,ML Engineer,20,3,75,62050.0
E101910,C003,SG,AI,Enterprise,Full-time,Software Engineer,13,8,100,137985.19
E101911,C039,IN,HealthTech,Mid,Full-time,QA Engineer,10,7,0,24748.35
E101912,C051,IN,Cybersecurity,Startup,Full-time,Senior Software Engineer,20,1,0,48417.47
E101913,C048,UK,Cloud,Enterprise,Full-time,QA Engineer,2,2,25,118743.04
E101914,C083,DE,Cybersecurity,Mid,Full-time,Senior Software Engineer,0,0,100,114701.09
E101915,C061,IN,HealthTech,Large,Full-time,ML Engineer,5,5,50,36983.16
E101916,C082,CA,HealthTech,Mid,Full-time,Product Manager,16,5,100,187455.88
E101917,C051,IN,Cybersecurity,Mid,Full-time,DevOps Engineer,14,5,100,47787.25
E101918,C036,DE,Consulting,Startup,Contract,QA Engineer,15,0,75,87367.39
E101919,C030,ES,FinTech,Large,Full-time,Software Engineer,18,0,100,84507.61
E101920,C069,ES,FinTech,Mid,Full-time,ML Engineer,19,6,100,92176.09
E101921,C093,SG,Consulting,Enterprise,Full-time,Software Engineer,0,0,0,83071.11
E101922,C099,DE,Cybersecurity,Startup,Full-time,Senior Software Engineer,1,1,100,87048.91
E101923,C024,IN,AI,Mid,Contract,Data Engineer,12,8,100,44166.54
E101924,C043,DE,Telecom,Enterprise,Contract,Senior Software Engineer,18,5,0,191865.22
E101925,C063,AE,AI,Startup,Full-time,Product Manager,13,5,50,229197.82
E101926,C092,UK,Gaming,Enterprise,Full-time,Software Engineer,1,1,0,91268.35
E101927,C031,DE,E-commerce,Large,Full-time,Data Scientist,19,1,0,175969.57
E101928,C078,SG,Cybersecurity,Mid,Full-time,Product Manager,14,4,50,129465.93
E101929,C085,AE,E-commerce,Startup,Full-time,Security Engineer,18,8,100,209807.08
E101930,C018,IN,Cybersecurity,Enterprise,Full-time,Product Manager,3,3,100,40755.57
E101931,C032,AE,Consulting,Startup,Full-time,Security Engineer,15,8,0,139451.5
E101932,C045,US,Cloud,Enterprise,Full-time,Software Engineer,3,2,50,236303.0
E101933,C085,SG,Consulting,Large,Full-time,Software Engineer,5,1,100,188679.26
E101934,C094,AE,EdTech,Mid,Full-time,QA Engineer,0,0,75,72237.06
E101935,C017,US,Consulting,Large,Full-time,QA Engineer,9,9,100,150398.0
E101936,C017,AE,HealthTech,Enterprise,Full-time,Senior Software Engineer,0,0,75,133288.83
E101937,C039,US,Cloud,Startup,Full-time,Product Manager,7,7,25,196527.0
E101938,C006,US,Consulting,Enterprise,Full-time,QA Engineer,19,8,100,120017.0
E101939,C052,DE,Consulting,Enterprise,Contract,Data Engineer,11,0,50,140243.48
E101940,C027,DE,AI,Enterprise,Full-time,QA Engineer,11,7,0,94131.52
E101941,C039,US,Gaming,Mid,Full-time,Engineering Manager,4,0,100,213419.0
E101942,C001,ES,Cybersecurity,Startup,Full-time,Engineering Manager,14,5,100,146927.17
E101943,C024,US,FinTech,Enterprise,Full-time,Product Manager,4,4,0,338782.0
E101944,C013,IN,Cybersecurity,Enterprise,Full-time,Software Engineer,5,4,50,37416.34
E101945,C023,DE,EdTech,Mid,Full-time,Software Engineer,1,1,75,75593.48
E101946,C043,NL,HealthTech,Startup,Full-time,Product Manager,9,5,100,189164.13
E101947,C024,ES,FinTech,Mid,Full-time,Product Manager,5,5,100,91463.04
E101948,C077,NL,HealthTech,Startup,Contract,Data Scientist,9,1,100,117445.65
E101949,C046,US,HealthTech,Enterprise,Full-time,QA Engineer,3,3,0,141863.0
E101950,C022,FR,FinTech,Startup,Full-time,QA Engineer,1,1,75,36340.22
E101951,C063,IN,FinTech,Large,Full-time,QA Engineer,18,5,0,56989.8
E101952,C085,CA,EdTech,Startup,Full-time,Data Scientist,20,1,100,145517.65
E101953,C050,IN,Telecom,Enterprise,Full-time,Data Scientist,5,5,50,33759.63
E101954,C099,DE,AI,Large,Full-time,Software Engineer,12,9,100,148053.26
E101955,C036,SG,HealthTech,Large,Full-time,Data Scientist,10,3,75,157222.96
E101956,C047,AE,Gaming,Enterprise,Full-time,Data Engineer,11,8,25,179541.42
E101957,C043,IN,AI,Large,Full-time,Data Scientist,6,6,0,36394.59
E101958,C100,ES,EdTech,Large,Full-time,Product Manager,17,8,50,122817.39
E101959,C073,AE,E-commerce,Mid,Full-time,Software Engineer,0,0,50,119498.09
E101960,C058,US,Consulting,Enterprise,Full-time,Software Engineer,11,1,75,122402.0
E101961,C037,CA,Cybersecurity,Enterprise,Full-time,Product Manager,6,2,100,155247.79
E101962,C007,US,E-commerce,Large,Contract,Software Engineer,9,1,75,268891.0
E101963,C091,NL,Cybersecurity,Startup,Full-time,Software Engineer,14,7,0,85151.09
E101964,C012,US,HealthTech,Enterprise,Full-time,Data Engineer,8,8,100,179111.0
E101965,C073,AE,Cybersecurity,Large,Full-time,Senior Software Engineer,10,5,50,196135.69
E101966,C052,US,EdTech,Mid,Contract,Senior Software Engineer,16,0,0,363906.0
E101967,C070,US,Gaming,Large,Full-time,Engineering Manager,20,7,100,309607.0
E101968,C093,US,AI,Mid,Full-time,Security Engineer,11,10,100,139316.0
E101969,C020,US,E-commerce,Enterprise,Full-time,ML Engineer,2,2,0,220905.0
E101970,C010,UK,EdTech,Enterprise,Full-time,Data Scientist,5,0,0,139160.76
E101971,C038,FR,Consulting,Enterprise,Contract,Security Engineer,16,7,100,89763.04
E101972,C058,US,Cybersecurity,Large,Full-time,Engineering Manager,8,7,100,344211.0
E101973,C007,ES,Gaming,Large,Full-time,Security Engineer,4,0,0,92069.57
E101974,C082,IN,FinTech,Startup,Full-time,Software Engineer,7,3,75,31632.45
E101975,C061,IN,Cloud,Enterprise,Contract,Software Engineer,6,6,100,48059.55
E101976,C099,US,Cybersecurity,Large,Full-time,Engineering Manager,7,6,0,265200.0
E101977,C029,DE,Consulting,Enterprise,Full-time,Senior Software Engineer,12,2,0,226067.39
E101978,C091,US,EdTech,Enterprise,Full-time,Software Engineer,9,6,100,186063.0
E101979,C039,US,HealthTech,Enterprise,Full-time,QA Engineer,1,1,100,173533.0
E101980,C011,IN,Cybersecurity,Mid,Full-time,Data Scientist,4,4,100,42803.39
E101981,C084,US,Consulting,Startup,Full-time,Product Manager,0,0,100,198637.0
E101982,C008,US,AI,Mid,Full-time,Data Engineer,13,3,50,214026.0
E101983,C072,US,AI,Enterprise,Full-time,Product Manager,5,5,25,208060.0
E101984,C021,IN,Telecom,Large,Full-time,Product Manager,3,3,100,51331.05
E101985,C068,UK,Telecom,Mid,Full-time,Product Manager,5,5,100,142306.33
E101986,C028,IN,E-commerce,Enterprise,Full-time,Engineering Manager,11,8,75,76660.71
E101987,C009,CA,Telecom,Startup,Full-time,Engineering Manager,9,4,100,210201.47
E101988,C087,SG,FinTech,Mid,Full-time,ML Engineer,10,7,50,103858.52
E101989,C036,IN,Telecom,Startup,Full-time,Security Engineer,6,1,100,49254.18
E101990,C065,IN,Cybersecurity,Enterprise,Full-time,Software Engineer,0,0,25,37779.54
E101991,C004,AE,Cybersecurity,Mid,Contract,Engineering Manager,1,1,75,145657.22
E101992,C095,DE,AI,Startup,Full-time,Senior Software Engineer,16,2,100,183431.52
E101993,C063,DE,Telecom,Enterprise,Full-time,Product Manager,9,2,0,177221.74
E101994,C042,US,Cloud,Enterprise,Full-time,Security Engineer,16,10,0,369937.0
E101995,C091,NL,HealthTech,Large,Full-time,Senior Software Engineer,11,6,50,178395.65
E101996,C042,CA,Cybersecurity,Large,Full-time,DevOps Engineer,20,4,0,155547.06
E101997,C033,ES,Gaming,Startup,Full-time,DevOps Engineer,12,2,25,105179.35
E101998,C028,NL,Cybersecurity,Mid,Full-time,Senior Software Engineer,6,6,0,119776.09
E101999,C066,IN,EdTech,Large,Full-time,Software Engineer,18,8,100,36008.59
E102000,C044,CA,AI,Mid,Full-time,Senior Software Engineer,3,3,75,102878.68
E102001,C057,US,Telecom,Large,Full-time,Data Engineer,5,1,50,153232.0
E102002,C080,IN,Consulting,Large,Full-time,Product Manager,1,1,100,49487.64
E102003,C066,IN,Cybersecurity,Enterprise,Full-time,Engineering Manager,19,5,75,80085.52
E102004,C070,US,HealthTech,Enterprise,Full-time,Data Engineer,1,1,0,229500.0
E102005,C061,DE,Gaming,Enterprise,Full-time,Security Engineer,2,2,50,133056.52
E102006,C079,US,Cybersecurity,Mid,Full-time,Software Engineer,17,6,100,169141.0
E102007,C073,US,FinTech,Startup,Full-time,Software Engineer,18,3,50,207759.0
E102008,C084,ES,AI,Large,Full-time,Product Manager,5,4,25,99261.96
E102009,C064,SG,Gaming,Mid,Full-time,Data Engineer,12,1,25,127608.89
E102010,C001,US,EdTech,Large,Full-time,Software Engineer,9,8,100,138179.0
E102011,C091,CA,Gaming,Mid,Full-time,Software Engineer,11,6,100,73227.94
E102012,C024,CA,AI,Mid,Contract,Data Scientist,19,4,50,121561.03
E102013,C072,US,AI,Enterprise,Full-time,Software Engineer,19,9,50,208136.0
E102014,C066,IN,Telecom,Large,Full-time,QA Engineer,13,10,100,33959.14
E102015,C067,ES,E-commerce,Mid,Full-time,Software Engineer,11,5,100,80503.26
E102016,C045,US,AI,Enterprise,Full-time,ML Engineer,9,8,50,243362.0
E102017,C046,IN,Telecom,Large,Full-time,Software Engineer,3,3,100,36474.71
E102018,C012,IN,FinTech,Large,Full-time,Data Engineer,14,6,0,70820.64
E102019,C025,NL,HealthTech,Startup,Full-time,Software Engineer,13,0,0,86875.0
E102020,C007,ES,Gaming,Large,Full-time,Senior Software Engineer,9,3,0,89384.78
E102021,C091,IN,Cybersecurity,Mid,Full-time,Senior Software Engineer,2,2,100,41488.49
E102022,C095,US,Cloud,Mid,Full-time,Senior Software Engineer,11,3,25,259655.0
E102023,C011,US,Cloud,Large,Full-time,Software Engineer,20,9,100,266817.0
E102024,C085,AE,Consulting,Large,Full-time,DevOps Engineer,0,0,0,79167.03
E102025,C069,SG,Consulting,Large,Contract,ML Engineer,16,9,0,197863.7
E102026,C032,US,AI,Mid,Full-time,Security Engineer,2,2,50,159584.0
E102027,C016,US,E-commerce,Mid,Full-time,Product Manager,8,8,100,318208.0
E102028,C064,UK,AI,Large,Contract,Data Engineer,11,7,100,144317.72
E102029,C003,IN,Gaming,Enterprise,Full-time,QA Engineer,1,1,75,34289.05
E102030,C015,FR,HealthTech,Mid,Full-time,Product Manager,16,6,0,140721.74
E102031,C011,NL,AI,Large,Full-time,Security Engineer,14,4,50,181465.22
E102032,C014,FR,FinTech,Enterprise,Full-time,ML Engineer,13,0,100,154013.04
E102033,C001,US,Cybersecurity,Startup,Full-time,Data Engineer,6,1,75,246957.0
E102034,C034,DE,E-commerce,Startup,Full-time,DevOps Engineer,18,2,100,148690.22
E102035,C081,UK,E-commerce,Mid,Full-time,Software Engineer,13,9,0,147405.06
E102036,C029,AE,EdTech,Startup,Full-time,Software Engineer,5,5,50,124764.58
E102037,C025,US,Consulting,Large,Contract,Security Engineer,20,9,50,178638.0
E102038,C098,AE,Consulting,Enterprise,Full-time,Engineering Manager,1,1,100,144851.77
E102039,C049,IN,E-commerce,Startup,Full-time,Senior Software Engineer,2,2,0,54309.9
E102040,C003,NL,E-commerce,Mid,Full-time,Data Scientist,0,0,100,68341.3
E102041,C059,CA,Cloud,Startup,Full-time,Data Scientist,0,0,0,102972.06
E102042,C055,IN,EdTech,Enterprise,Full-time,DevOps Engineer,0,0,100,32987.17
E102043,C043,US,Consulting,Enterprise,Full-time,Product Manager,7,0,0,329841.0
E102044,C086,CA,Gaming,Enterprise,Full-time,Software Engineer,14,2,100,186213.24
E102045,C069,DE,Gaming,Startup,Full-time,Software Engineer,16,2,50,108528.26
E102046,C003,UK,AI,Mid,Full-time,QA Engineer,2,2,100,84737.97
E102047,C038,FR,Telecom,Large,Full-time,Senior Software Engineer,4,4,0,100302.17
E102048,C056,ES,Cloud,Mid,Full-time,Senior Software Engineer,8,8,100,93818.48
E102049,C067,DE,E-commerce,Large,Full-time,Product Manager,0,0,25,107304.35
E102050,C038,ES,Consulting,Mid,Full-time,Product Manager,8,3,0,70590.22
E102051,C045,NL,Gaming,Enterprise,Full-time,Data Engineer,4,4,100,121570.65
E102052,C022,IN,FinTech,Enterprise,Full-time,Data Engineer,11,1,0,46806.22
E102053,C061,IN,HealthTech,Startup,Full-time,Data Engineer,12,10,0,54040.84
E102054,C024,DE,AI,Enterprise,Full-time,QA Engineer,18,9,100,109656.52
E102055,C049,IN,AI,Startup,Full-time,Software Engineer,20,1,0,38921.07
E102056,C082,SG,Cloud,Enterprise,Contract,Software Engineer,10,0,75,91851.11
E102057,C092,NL,Cloud,Large,Contract,Software Engineer,12,10,100,117410.87
